session_id,mechanism,noise_multiplier,l2_before,l2_after,distortion_ratio,silhouette_score,dp_update_uri,dp_receipt,receipt_uri
sess-1759588156,student_t,0.0,0.02078418619930744,0.02078418619930744,0.9999995188652039,0.4199540317058563,file://secure_store/local_updates/dp_student_t_1759588371039.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.0, 'mechanism': 'student_t', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 0.02078418619930744}, 'outputs': ['file://secure_store/local_updates/dp_student_t_1759588371039.pt.enc'], 'timestamp': '2025-10-04T14:32:51.039875Z', 'signature': 'Z05LdzBkI/EPIFI38qw76pmfGB5EtzOMyhVxG1vUAfk='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_5d20d1414bcc47ada3681b759f46e014.json
sess-1759588156,student_t,0.5,0.02078418619930744,15.189491271972656,730.8192785669908,0.6445040106773376,file://secure_store/local_updates/dp_student_t_1759588371067.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.5, 'mechanism': 'student_t', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 15.189491271972656}, 'outputs': ['file://secure_store/local_updates/dp_student_t_1759588371067.pt.enc'], 'timestamp': '2025-10-04T14:32:51.067876Z', 'signature': 'AcTa4WAMClpUIU6d/cmQi4HGli3hUVOYuqWIfEPpfxA='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_40350955a8a1496c9928902c0a4a7613.json
sess-1759588156,student_t,1.0,0.02078418619930744,30.0406494140625,1445.3601729887198,0.6488941311836243,file://secure_store/local_updates/dp_student_t_1759588371094.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.0, 'mechanism': 'student_t', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 30.0406494140625}, 'outputs': ['file://secure_store/local_updates/dp_student_t_1759588371094.pt.enc'], 'timestamp': '2025-10-04T14:32:51.094517Z', 'signature': 'z2gRKE8SRRw3YINpaH4GTTam5dway7guFgIUSUKGK40='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_7aedc450fe0e48338b5fefe5375cf731.json
sess-1759588156,student_t,1.5,0.02078418619930744,47.83051300048828,2301.292411879852,0.6387453675270081,file://secure_store/local_updates/dp_student_t_1759588371122.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.5, 'mechanism': 'student_t', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 47.83051300048828}, 'outputs': ['file://secure_store/local_updates/dp_student_t_1759588371122.pt.enc'], 'timestamp': '2025-10-04T14:32:51.122845Z', 'signature': '0JkxVtJkGV9C6QTvBViTQit4HP9aMcRaM1Xx5YgwgDo='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_3edd35bc144a42dc92f0c9b2a0987c94.json
sess-1759588156,student_t,2.0,0.02078418619930744,63.566226959228516,3058.3923645479554,0.6916207671165466,file://secure_store/local_updates/dp_student_t_1759588371151.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 2.0, 'mechanism': 'student_t', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 63.566226959228516}, 'outputs': ['file://secure_store/local_updates/dp_student_t_1759588371151.pt.enc'], 'timestamp': '2025-10-04T14:32:51.151631Z', 'signature': 'mAeo1v7t7hcfHzmCy8d0eRZq+6SYAgcHQtotlfnjJk4='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_26dca13cdcdd4b008c5c5ee8c440d569.json
sess-1759588156,none,0.0,0.02078418619930744,0.02078418619930744,0.9999995188652039,0.4199540317058563,file://secure_store/local_updates/dp_none_1759588371183.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.0, 'mechanism': 'none', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 0.02078418619930744}, 'outputs': ['file://secure_store/local_updates/dp_none_1759588371183.pt.enc'], 'timestamp': '2025-10-04T14:32:51.183966Z', 'signature': 'a5kL2UpO5kJl2qEIjglGY0v5YBFr3Gb7VOPaQyrMrnc='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_c63672428ae04181925115cf950d50ae.json
sess-1759588156,none,0.5,0.02078418619930744,0.02078418619930744,0.9999995188652039,0.4199540317058563,file://secure_store/local_updates/dp_none_1759588371210.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 0.5, 'mechanism': 'none', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 0.02078418619930744}, 'outputs': ['file://secure_store/local_updates/dp_none_1759588371210.pt.enc'], 'timestamp': '2025-10-04T14:32:51.210626Z', 'signature': 'nBEIVa9Gd6vwVfqbxdJSR3Qm5blv4wrR+LJPV3LJrXE='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_5c779924a1974d0d8abc3a638378f9ab.json
sess-1759588156,none,1.0,0.02078418619930744,0.02078418619930744,0.9999995188652039,0.4199540317058563,file://secure_store/local_updates/dp_none_1759588371237.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.0, 'mechanism': 'none', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 0.02078418619930744}, 'outputs': ['file://secure_store/local_updates/dp_none_1759588371237.pt.enc'], 'timestamp': '2025-10-04T14:32:51.237471Z', 'signature': 'cZwNP3pPJ5wYHA9oJztsoG7hbh8H5TUlc+eajMV01Fw='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_9cac2a060d09424c981149ac82fedf8b.json
sess-1759588156,none,1.5,0.02078418619930744,0.02078418619930744,0.9999995188652039,0.4199540317058563,file://secure_store/local_updates/dp_none_1759588371263.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 1.5, 'mechanism': 'none', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 0.02078418619930744}, 'outputs': ['file://secure_store/local_updates/dp_none_1759588371263.pt.enc'], 'timestamp': '2025-10-04T14:32:51.263597Z', 'signature': 'o7mya7CkehMimm6zM2/qyoOzYCaY8J5Uz82O1X9Fwyw='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_34f64761e27d4fd1a8123e07217c9b43.json
sess-1759588156,none,2.0,0.02078418619930744,0.02078418619930744,0.9999995188652039,0.4199540317058563,file://secure_store/local_updates/dp_none_1759588371289.pt.enc,"{'agent': 'dp-agent', 'session_id': 'sess-1759588156', 'operation': 'dp_process_update', 'params': {'clip_norm': 1.0, 'clip_applied': False, 'noise_multiplier': 2.0, 'mechanism': 'none', 'l2_norm_before': 0.02078418619930744, 'l2_norm_after': 0.02078418619930744}, 'outputs': ['file://secure_store/local_updates/dp_none_1759588371289.pt.enc'], 'timestamp': '2025-10-04T14:32:51.289937Z', 'signature': 'K9jN8we5uGlfL2UzI1Gfv6leyBn/t5rRIuwjW6Pi5ik='}",file:///home/ritik26/Desktop/BE-Major-Project/receipts/receipt_5eaac88f78e74e339c250dcbef64d2d4.json
